,support,itemsets
476,0.01,"frozenset({'Aubrey K. Miller', 'Carl Marino'})"
477,0.01,"frozenset({'Priyanka Chopra', 'Aubrey K. Miller'})"
478,0.01,"frozenset({'Aubrey K. Miller', 'Ranbir Kapoor'})"
479,0.01,"frozenset({'Avtar Gill', 'Bobby Darling'})"
480,0.01,"frozenset({'Nauheed Cyrusi', 'Avtar Gill'})"
481,0.01,"frozenset({'Avtar Gill', 'Ritesh Deshmukh'})"
482,0.01,"frozenset({'Vidya Malvade', 'Avtar Gill'})"
483,0.01,"frozenset({'Avtar Gill', 'Vrajesh Hirjee'})"
484,0.01,"frozenset({'Ayesha Takia', 'Farida Jalal'})"
485,0.01,"frozenset({'Ayesha Takia', 'Mallika Sherawat'})"
486,0.01,"frozenset({'Sunil Shetty', 'Ayesha Takia'})"
487,0.01,"frozenset({'Ayesha Takia', 'Vatsal Seth'})"
488,0.01,"frozenset({'Rehan Khan', 'Bhavna Pani'})"
489,0.01,"frozenset({'Vinod Khanna', 'Bhavna Pani'})"
490,0.01,"frozenset({'Chaitanya Bhosle', 'Bhumika Puri'})"
491,0.01,"frozenset({'Sherrin Verghese', 'Bhumika Puri'})"
492,0.01,"frozenset({'Fardeen Khan', 'Bipasha Basu'})"
493,0.01,"frozenset({'Bipasha Basu', 'Helen'})"
494,0.01,"frozenset({'Bipasha Basu', 'Jimmy Shergill'})"
495,0.02,"frozenset({'John Abraham', 'Bipasha Basu'})"
496,0.01,"frozenset({'Bipasha Basu', 'Madhavan'})"
497,0.01,"frozenset({'Bipasha Basu', 'Pradeep Kharab'})"
498,0.01,"frozenset({'Prakash Bhardwaj', 'Bipasha Basu'})"
499,0.01,"frozenset({'Bipasha Basu', 'Priyanshu Chatterjee'})"
500,0.01,"frozenset({'Salman Khan', 'Bipasha Basu'})"
501,0.01,"frozenset({'Bipasha Basu', 'Shahid Kapoor'})"
502,0.01,"frozenset({'Bipasha Basu', 'Supriya Pilgaonkar'})"
503,0.01,"frozenset({'Bipasha Basu', 'Tulip Joshi'})"
504,0.01,"frozenset({'Bipasha Basu', 'Uday Chopra'})"
505,0.01,"frozenset({'Ritesh Deshmukh', 'Bobby Darling'})"
506,0.01,"frozenset({'Vrajesh Hirjee', 'Bobby Darling'})"
507,0.01,"frozenset({'Bobby Deol', 'Johnny Lever'})"
508,0.01,"frozenset({'Bobby Deol', 'Lara Dutta'})"
509,0.01,"frozenset({'Bobby Deol', 'Preity Zinta'})"
510,0.01,"frozenset({'Priyanka Chopra', 'Carl Marino'})"
511,0.01,"frozenset({'Ranbir Kapoor', 'Carl Marino'})"
512,0.01,"frozenset({'Manjari Phadnis', 'Carran Kapur'})"
513,0.01,"frozenset({'Sunny Deol', 'Carran Kapur'})"
514,0.01,"frozenset({'Yash Pandit', 'Carran Kapur'})"
515,0.01,"frozenset({'Fardeen Khan', 'Celina Jaitly'})"
516,0.01,"frozenset({'Feroz Khan', 'Celina Jaitly'})"
517,0.01,"frozenset({'Celina Jaitly', 'Pinky Harwani'})"
518,0.01,"frozenset({'Sherrin Verghese', 'Chaitanya Bhosle'})"
519,0.01,"frozenset({'Chinmay Mandlekar', 'Sanjiv Chopra'})"
520,0.01,"frozenset({'Chinmay Mandlekar', 'Suhas Sirsat'})"
521,0.01,"frozenset({'Chinmay Mandlekar', 'Sukhada Yash'})"
522,0.01,"frozenset({'Divya Dutta', 'Darshan Jariwala'})"
523,0.01,"frozenset({'Madhuri Dixit', 'Darshan Jariwala'})"
524,0.01,"frozenset({'Raghuvir Yadav', 'Darshan Jariwala'})"
525,0.01,"frozenset({'Krishna Abhishek', 'Deeksha'})"
526,0.01,"frozenset({'Sheeba Bhakri', 'Deeksha'})"
527,0.01,"frozenset({'Deeksha', 'Viveka Babajee'})"
528,0.01,"frozenset({'Deepika Padukone', 'Kalki Koechlin'})"
529,0.01,"frozenset({'Deepika Padukone', 'Ranbir Kapoor'})"
530,0.01,"frozenset({'Deepika Padukone', 'Ranveer Singh'})"
531,0.01,"frozenset({'Sharad Kelkar', 'Deepika Padukone'})"
532,0.01,"frozenset({'Supriya Pathak', 'Deepika Padukone'})"
533,0.01,"frozenset({'Dev Anand', 'Hema Malini'})"
534,0.01,"frozenset({'Dev Anand', 'Rekha'})"
535,0.01,"frozenset({'Dev Anand', 'Shammi Kapoor'})"
536,0.01,"frozenset({'Devansh Doshi', 'Ettienne Couthino'})"
537,0.01,"frozenset({'Devansh Doshi', 'Saptharishi Ghosh'})"
538,0.01,"frozenset({'Devansh Doshi', 'Sunidhi Chauhan'})"
539,0.01,"frozenset({'Dia Mirza', 'Emraan Hashmi'})"
540,0.01,"frozenset({'Dia Mirza', 'Madhavan'})"
541,0.02,"frozenset({'Saif Ali Khan', 'Dia Mirza'})"
542,0.01,"frozenset({'Dia Mirza', 'Sanjay Dutt'})"
543,0.01,"frozenset({'Sharat Saxena', 'Dia Mirza'})"
544,0.01,"frozenset({'Dia Mirza', 'Vidya Balan'})"
545,0.01,"frozenset({'Vrajesh Hirjee', 'Dia Mirza'})"
546,0.01,"frozenset({'Om Puri', 'Dilyana Bouklieva'})"
547,0.01,"frozenset({'Salman Khan', 'Dilyana Bouklieva'})"
548,0.01,"frozenset({'Emma Bunton', 'Dimple Kapadia'})"
549,0.01,"frozenset({'Raj Babbar', 'Dimple Kapadia'})"
550,0.01,"frozenset({'Rishi Kapoor', 'Dimple Kapadia'})"
551,0.01,"frozenset({'Dimple Kapadia', 'Urmila Matondkar'})"
552,0.01,"frozenset({'Dimple Kapadia', 'Vikas Bhalla'})"
553,0.01,"frozenset({'Smita Jaykar', 'Dinesh Hingoo'})"
554,0.01,"frozenset({'Himesh Reshammiya', 'Dino Morea'})"
555,0.01,"frozenset({'Shweta Kumar', 'Dino Morea'})"
556,0.01,"frozenset({'Dino Morea', 'Urmila Matondkar'})"
557,0.01,"frozenset({'Divya Dutta', 'Madhuri Dixit'})"
558,0.01,"frozenset({'Divya Dutta', 'Raghuvir Yadav'})"
559,0.01,"frozenset({'Ehsan Khan', 'Lucky Ali'})"
560,0.01,"frozenset({'Ehsan Khan', 'Simone Singh'})"
561,0.01,"frozenset({'Rishi Kapoor', 'Emma Bunton'})"
562,0.01,"frozenset({'Emma Bunton', 'Vikas Bhalla'})"
563,0.01,"frozenset({'Isha Sharvani', 'Emraan Hashmi'})"
564,0.01,"frozenset({'Sharat Saxena', 'Emraan Hashmi'})"
565,0.01,"frozenset({'Tanushree Dutta', 'Emraan Hashmi'})"
566,0.01,"frozenset({'Tusshar Kapoor', 'Emraan Hashmi'})"
567,0.01,"frozenset({'Esha Deol', 'Hrithik Roshan'})"
568,0.01,"frozenset({'Saif Ali Khan', 'Esha Deol'})"
569,0.01,"frozenset({'Sushmita Sen', 'Esha Deol'})"
570,0.01,"frozenset({'Ettienne Couthino', 'Saptharishi Ghosh'})"
571,0.01,"frozenset({'Ettienne Couthino', 'Sunidhi Chauhan'})"
572,0.01,"frozenset({'Fardeen Khan', 'Feroz Khan'})"
573,0.01,"frozenset({'Fardeen Khan', 'Pinky Harwani'})"
574,0.01,"frozenset({'Reema Sen', 'Fardeen Khan'})"
575,0.01,"frozenset({'Salman Khan', 'Fardeen Khan'})"
576,0.01,"frozenset({'Suman Ranganathan', 'Fardeen Khan'})"
577,0.01,"frozenset({'Fardeen Khan', 'Waheeda Rehman'})"
578,0.01,"frozenset({'Farida Jalal', 'Vatsal Seth'})"
579,0.01,"frozenset({'Feroz Khan', 'Pinky Harwani'})"
580,0.01,"frozenset({'Gajendra Chouhan', 'Mithun Chakraborty'})"
581,0.01,"frozenset({'Gajendra Chouhan', 'Puru Rajkumar'})"
582,0.01,"frozenset({'Gajendra Chouhan', 'Rutika Singh'})"
583,0.01,"frozenset({'Gajendra Chouhan', 'Sanjay Kapoor'})"
584,0.01,"frozenset({'Gajendra Chouhan', 'Shroff Jackie'})"
585,0.01,"frozenset({'Gajendra Chouhan', 'Sonia Mann'})"
586,0.01,"frozenset({'Nethra Raghuraman', 'Ganesh Yadav'})"
587,0.01,"frozenset({'Sharad S. Kapoor', 'Ganesh Yadav'})"
588,0.01,"frozenset({'Nandini Singh', 'Govinda'})"
589,0.01,"frozenset({'Pooja Batra', 'Govinda'})"
590,0.01,"frozenset({'Sadashiv Amrapurkar', 'Govinda'})"
591,0.01,"frozenset({'Govinda', 'Sanjay Dutt'})"
592,0.01,"frozenset({'Vinay Anand', 'Govinda'})"
593,0.01,"frozenset({'Gracy Singh', 'Paul Blackthorne'})"
594,0.01,"frozenset({'Gracy Singh', 'Rachel Shelley'})"
595,0.01,"frozenset({'Jackie Shroff', 'Gulshan Grover'})"
596,0.01,"frozenset({'Mahima Chaudhry', 'Gulshan Grover'})"
597,0.01,"frozenset({'Raveena Tandon', 'Gulshan Grover'})"
598,0.01,"frozenset({'Helen', 'Madhavan'})"
599,0.01,"frozenset({'Helen', 'Pradeep Kharab'})"
600,0.01,"frozenset({'Rekha', 'Hema Malini'})"
601,0.01,"frozenset({'Hema Malini', 'Shammi Kapoor'})"
602,0.01,"frozenset({'Himanshu Malik', 'Mahmud Babai'})"
603,0.01,"frozenset({'Himanshu Malik', 'Mallika Sherawat'})"
604,0.01,"frozenset({'Himanshu Malik', 'Shivaji Satam'})"
605,0.01,"frozenset({'Himesh Reshammiya', 'Shweta Kumar'})"
606,0.01,"frozenset({'Himesh Reshammiya', 'Urmila Matondkar'})"
607,0.01,"frozenset({'Imran Ahmed Khan', 'Hiten Paintal'})"
608,0.01,"frozenset({'Neelu Kohli', 'Hiten Paintal'})"
609,0.01,"frozenset({'Sonali Khare', 'Hiten Paintal'})"
610,0.01,"frozenset({'Jackie Shroff', 'Hrithik Roshan'})"
611,0.01,"frozenset({'Johnny Lever', 'Hrithik Roshan'})"
612,0.03,"frozenset({'Kareena Kapoor', 'Hrithik Roshan'})"
613,0.01,"frozenset({'Rani Mukerji', 'Hrithik Roshan'})"
614,0.01,"frozenset({'Saif Ali Khan', 'Hrithik Roshan'})"
615,0.01,"frozenset({'Uday Chopra', 'Hrithik Roshan'})"
616,0.01,"frozenset({'Neelu Kohli', 'Imran Ahmed Khan'})"
617,0.01,"frozenset({'Imran Ahmed Khan', 'Sonali Khare'})"
618,0.01,"frozenset({'Indraneel', 'Shriya Saran'})"
619,0.01,"frozenset({'Sushmita Sen', 'Isha Sharvani'})"
620,0.01,"frozenset({'Tanushree Dutta', 'Isha Sharvani'})"
621,0.01,"frozenset({'Isha Sharvani', 'Tusshar Kapoor'})"
622,0.01,"frozenset({'Vivek Oberoi', 'Isha Sharvani'})"
623,0.01,"frozenset({'Kareena Kapoor', 'Jackie Shroff'})"
624,0.02,"frozenset({'Jackie Shroff', 'Madhuri Dixit'})"
625,0.01,"frozenset({'Jackie Shroff', 'Mahima Chaudhry'})"
626,0.01,"frozenset({'Jackie Shroff', 'Raveena Tandon'})"
627,0.01,"frozenset({'Jackie Shroff', 'Rekha'})"
628,0.01,"frozenset({'Jackie Shroff', 'Shah Rukh Khan'})"
629,0.01,"frozenset({'Raima Sen', 'Javed Akhtar'})"
630,0.01,"frozenset({'Javed Akhtar', 'Randeep Hooda'})"
631,0.01,"frozenset({'Juliet Alburque', 'Jaya Bhaduri'})"
632,0.01,"frozenset({'Kajol', 'Jaya Bhaduri'})"
633,0.01,"frozenset({'Sanjay Kapoor', 'Jaya Bhaduri'})"
634,0.01,"frozenset({'Jaya Bhaduri', 'Shah Rukh Khan'})"
635,0.01,"frozenset({'Jimmy Shergill', 'Tulip Joshi'})"
636,0.01,"frozenset({'Uday Chopra', 'Jimmy Shergill'})"
637,0.01,"frozenset({'Prakash Bhardwaj', 'John Abraham'})"
638,0.01,"frozenset({'John Abraham', 'Priyanshu Chatterjee'})"
639,0.01,"frozenset({'John Abraham', 'Supriya Pilgaonkar'})"
640,0.01,"frozenset({'Kareena Kapoor', 'Johnny Lever'})"
641,0.01,"frozenset({'Jugal Hansraj', 'Sachin Khedekar'})"
642,0.01,"frozenset({'Jugal Hansraj', 'Tina Rana'})"
643,0.01,"frozenset({'Jugal Hansraj', 'Vishnu Sharma'})"
644,0.01,"frozenset({'Om Puri', 'Juhi Babbar'})"
645,0.01,"frozenset({'Juhi Babbar', 'Sharad S. Kapoor'})"
646,0.01,"frozenset({'Juhi Babbar', 'Sonu Nigam'})"
647,0.01,"frozenset({'Priyanka Chopra', 'Juhi Chawla'})"
648,0.01,"frozenset({'Rahul Bose', 'Juhi Chawla'})"
649,0.01,"frozenset({'Rinke Khanna', 'Juhi Chawla'})"
650,0.01,"frozenset({'Salman Khan', 'Juhi Chawla'})"
651,0.01,"frozenset({'Sanjay Suri', 'Juhi Chawla'})"
652,0.01,"frozenset({'Juliet Alburque', 'Sanjay Kapoor'})"
653,0.01,"frozenset({'Kabir Bedi', 'Sonya Jehan'})"
654,0.01,"frozenset({'Kabir Bedi', 'Zulfi Sayed'})"
655,0.01,"frozenset({'Kader Khan', 'Karisma Kapoor'})"
656,0.01,"frozenset({'Kader Khan', 'Mithun Chakraborty'})"
657,0.01,"frozenset({'Salman Khan', 'Kader Khan'})"
658,0.01,"frozenset({'Kader Khan', 'Sneha Ullal'})"
659,0.01,"frozenset({'Kajol', 'Rishi Kapoor'})"
660,0.01,"frozenset({'Kajol', 'Shah Rukh Khan'})"
661,0.01,"frozenset({'Kajol', 'Tabu'})"
662,0.01,"frozenset({'Ranbir Kapoor', 'Kalki Koechlin'})"
663,0.01,"frozenset({'Rani Mukerji', 'Kamini Kaushal'})"
664,0.01,"frozenset({'Sonali Bendre', 'Kamini Kaushal'})"
665,0.01,"frozenset({'Kareena Kapoor', 'Rani Mukerji'})"
666,0.01,"frozenset({'Kareena Kapoor', 'Uday Chopra'})"
667,0.01,"frozenset({'Kartik Tiwari', 'Mishti'})"
668,0.01,"frozenset({'Mithun Chakraborty', 'Kartik Tiwari'})"
669,0.01,"frozenset({'Rishi Kapoor', 'Kartik Tiwari'})"
670,0.01,"frozenset({'Natasha Jain', 'Keshav Nadkarni'})"
671,0.01,"frozenset({'Shahana Goswami', 'Keshav Nadkarni'})"
672,0.01,"frozenset({'Kiron Kher', 'Preity Zinta'})"
673,0.01,"frozenset({'Kiron Kher', 'Rani Mukerji'})"
674,0.01,"frozenset({'Kiron Kher', 'Shah Rukh Khan'})"
675,0.01,"frozenset({'Sheeba Bhakri', 'Krishna Abhishek'})"
676,0.01,"frozenset({'Krishna Abhishek', 'Viveka Babajee'})"
677,0.01,"frozenset({'Krishna Bhatt', 'Raja Bherwani'})"
678,0.01,"frozenset({'Nargis Fakhri', 'Kumud Mishra'})"
679,0.01,"frozenset({'Kumud Mishra', 'Ranbir Kapoor'})"
680,0.01,"frozenset({'Kumud Mishra', 'Shammi Kapoor'})"
681,0.01,"frozenset({'Lara Dutta', 'Preity Zinta'})"
682,0.01,"frozenset({'Priyanka Chopra', 'Lara Dutta'})"
683,0.01,"frozenset({'Rajeev Verma', 'Lara Dutta'})"
684,0.01,"frozenset({'Lucky Ali', 'Simone Singh'})"
685,0.01,"frozenset({'M.K. Raina', 'Shah Rukh Khan'})"
686,0.01,"frozenset({'M.K. Raina', 'Vinay Pathak'})"
687,0.01,"frozenset({'Mithun Chakraborty', 'Madhavan'})"
688,0.01,"frozenset({'Madhavan', 'Pradeep Kharab'})"
689,0.01,"frozenset({'Saif Ali Khan', 'Madhavan'})"
690,0.01,"frozenset({'Vrajesh Hirjee', 'Madhavan'})"
691,0.01,"frozenset({'Raghuvir Yadav', 'Madhuri Dixit'})"
692,0.01,"frozenset({'Rekha', 'Madhuri Dixit'})"
693,0.01,"frozenset({'Shah Rukh Khan', 'Madhuri Dixit'})"
694,0.01,"frozenset({'Raveena Tandon', 'Mahima Chaudhry'})"
695,0.01,"frozenset({'Mahmud Babai', 'Mallika Sherawat'})"
696,0.01,"frozenset({'Mahmud Babai', 'Shivaji Satam'})"
697,0.01,"frozenset({'Nandita Das', 'Makrand Deshpande'})"
698,0.01,"frozenset({'Sharad S. Kapoor', 'Makrand Deshpande'})"
699,0.01,"frozenset({'Makrand Deshpande', 'Vijay Raaz'})"
700,0.01,"frozenset({'Shivaji Satam', 'Mallika Sherawat'})"
701,0.01,"frozenset({'Sunil Shetty', 'Mallika Sherawat'})"
702,0.01,"frozenset({'Shweta Menon', 'Manisha Koirala'})"
703,0.01,"frozenset({'Suman Ranganathan', 'Manisha Koirala'})"
704,0.01,"frozenset({'Sunny Deol', 'Manjari Phadnis'})"
705,0.01,"frozenset({'Yash Pandit', 'Manjari Phadnis'})"
706,0.01,"frozenset({'Mann Hora', 'Raja Hasan'})"
707,0.01,"frozenset({'Shona Chabra', 'Mann Hora'})"
708,0.01,"frozenset({'Masumeh Makhija', 'Rati Agnihotri'})"
709,0.01,"frozenset({'Masumeh Makhija', 'Tinnu Anand'})"
710,0.01,"frozenset({'Masumeh Makhija', 'Zulfi Sayed'})"
711,0.01,"frozenset({'Mithun Chakraborty', 'Mishti'})"
712,0.01,"frozenset({'Rishi Kapoor', 'Mishti'})"
713,0.01,"frozenset({'Mithun Chakraborty', 'Puru Rajkumar'})"
714,0.01,"frozenset({'Rishi Kapoor', 'Mithun Chakraborty'})"
715,0.01,"frozenset({'Rutika Singh', 'Mithun Chakraborty'})"
716,0.01,"frozenset({'Salman Khan', 'Mithun Chakraborty'})"
717,0.01,"frozenset({'Mithun Chakraborty', 'Sneha Ullal'})"
718,0.01,"frozenset({'Mohan Kapoor', 'Mrinalini Sharma'})"
719,0.01,"frozenset({'Mohan Kapoor', 'Rajeev Khandelwal'})"
720,0.01,"frozenset({'Mohan Kapoor', 'Soha Ali Khan'})"
721,0.01,"frozenset({'Rajeev Khandelwal', 'Mrinalini Sharma'})"
722,0.01,"frozenset({'Soha Ali Khan', 'Mrinalini Sharma'})"
723,0.01,"frozenset({'Nandini Singh', 'Sanjay Dutt'})"
724,0.01,"frozenset({'Nandita Das', 'Sharad S. Kapoor'})"
725,0.01,"frozenset({'Nandita Das', 'Vijay Raaz'})"
726,0.01,"frozenset({'Nargis Fakhri', 'Ranbir Kapoor'})"
727,0.01,"frozenset({'Nargis Fakhri', 'Shammi Kapoor'})"
728,0.01,"frozenset({'Naseeruddin Shah', 'Rekha'})"
729,0.01,"frozenset({'Suman Ranganathan', 'Naseeruddin Shah'})"
730,0.01,"frozenset({'Shahana Goswami', 'Natasha Jain'})"
731,0.01,"frozenset({'Vidya Malvade', 'Nauheed Cyrusi'})"
732,0.01,"frozenset({'Neelu Kohli', 'Sonali Khare'})"
733,0.01,"frozenset({'Nethra Raghuraman', 'Sharad S. Kapoor'})"
734,0.01,"frozenset({'Salman Khan', 'Om Puri'})"
735,0.01,"frozenset({'Om Puri', 'Sharad S. Kapoor'})"
736,0.01,"frozenset({'Sharbani Mukherji', 'Om Puri'})"
737,0.01,"frozenset({'Om Puri', 'Sonu Nigam'})"
738,0.01,"frozenset({'Rachel Shelley', 'Paul Blackthorne'})"
739,0.01,"frozenset({'Pooja Batra', 'Sadashiv Amrapurkar'})"
740,0.01,"frozenset({'Pooja Batra', 'Vinay Anand'})"
741,0.01,"frozenset({'Prakash Bhardwaj', 'Priyanshu Chatterjee'})"
742,0.02,"frozenset({'Rani Mukerji', 'Preity Zinta'})"
743,0.02,"frozenset({'Salman Khan', 'Preity Zinta'})"
744,0.01,"frozenset({'Shah Rukh Khan', 'Preity Zinta'})"
745,0.01,"frozenset({'Priya Badlani', 'Ritesh Deshmukh'})"
746,0.01,"frozenset({'Rajeev Verma', 'Priyanka Chopra'})"
747,0.01,"frozenset({'Priyanka Chopra', 'Ranbir Kapoor'})"
748,0.01,"frozenset({'Salman Khan', 'Priyanka Chopra'})"
749,0.01,"frozenset({'Priyanka Chopra', 'Shefali Shetty'})"
750,0.01,"frozenset({'Rutika Singh', 'Puru Rajkumar'})"
751,0.01,"frozenset({'Rinke Khanna', 'Rahul Bose'})"
752,0.01,"frozenset({'Rahul Bose', 'Sanjay Suri'})"
753,0.01,"frozenset({'Raima Sen', 'Randeep Hooda'})"
754,0.01,"frozenset({'Raj Babbar', 'Urmila Matondkar'})"
755,0.01,"frozenset({'Shona Chabra', 'Raja Hasan'})"
756,0.01,"frozenset({'Rajeev Khandelwal', 'Soha Ali Khan'})"
757,0.01,"frozenset({'Rani Mukerji', 'Ranbir Kapoor'})"
758,0.01,"frozenset({'Salman Khan', 'Ranbir Kapoor'})"
759,0.01,"frozenset({'Ranbir Kapoor', 'Shammi Kapoor'})"
760,0.01,"frozenset({'Sonam Kapoor', 'Ranbir Kapoor'})"
761,0.02,"frozenset({'Salman Khan', 'Rani Mukerji'})"
762,0.01,"frozenset({'Rani Mukerji', 'Shah Rukh Khan'})"
763,0.01,"frozenset({'Rani Mukerji', 'Sonali Bendre'})"
764,0.01,"frozenset({'Sonam Kapoor', 'Rani Mukerji'})"
765,0.01,"frozenset({'Uday Chopra', 'Rani Mukerji'})"
766,0.01,"frozenset({'Sharad Kelkar', 'Ranveer Singh'})"
767,0.01,"frozenset({'Supriya Pathak', 'Ranveer Singh'})"
768,0.01,"frozenset({'Rati Agnihotri', 'Tinnu Anand'})"
769,0.01,"frozenset({'Zulfi Sayed', 'Rati Agnihotri'})"
770,0.01,"frozenset({'Reema Sen', 'Suman Ranganathan'})"
771,0.01,"frozenset({'Reema Sen', 'Sunny Deol'})"
772,0.01,"frozenset({'Reema Sen', 'Tabu'})"
773,0.01,"frozenset({'Rehan Khan', 'Vinod Khanna'})"
774,0.01,"frozenset({'Rekha', 'Shammi Kapoor'})"
775,0.01,"frozenset({'Suman Ranganathan', 'Rekha'})"
776,0.01,"frozenset({'Tanisha', 'Richa Pallod'})"
777,0.01,"frozenset({'Uday Chopra', 'Richa Pallod'})"
778,0.01,"frozenset({'Rinke Khanna', 'Sanjay Suri'})"
779,0.01,"frozenset({'Rishi Kapoor', 'Tabu'})"
780,0.01,"frozenset({'Rishi Kapoor', 'Vikas Bhalla'})"
781,0.01,"frozenset({'Vrajesh Hirjee', 'Ritesh Deshmukh'})"
782,0.01,"frozenset({'Riya Sen', 'Sahil Khan'})"
783,0.01,"frozenset({'Sharman Joshi', 'Riya Sen'})"
784,0.01,"frozenset({'Riya Sen', 'Shillpi Sharma'})"
785,0.01,"frozenset({'Rohini Hattangadi', 'Vinay Jain'})"
786,0.01,"frozenset({'Salah Benlemqawanssa', 'Saahil Prem'})"
787,0.01,"frozenset({'Sachin Khedekar', 'Tina Rana'})"
788,0.01,"frozenset({'Vishnu Sharma', 'Sachin Khedekar'})"
789,0.01,"frozenset({'Sadashiv Amrapurkar', 'Vinay Anand'})"
790,0.01,"frozenset({'Sharman Joshi', 'Sahil Khan'})"
791,0.01,"frozenset({'Shillpi Sharma', 'Sahil Khan'})"
792,0.01,"frozenset({'Saif Ali Khan', 'Sanjay Dutt'})"
793,0.01,"frozenset({'Saif Ali Khan', 'Vidya Balan'})"
794,0.01,"frozenset({'Saif Ali Khan', 'Vrajesh Hirjee'})"
795,0.01,"frozenset({'Shaad Randhawa', 'Salil Acharya'})"
796,0.01,"frozenset({'Shraddha Kapoor', 'Salil Acharya'})"
797,0.01,"frozenset({'Salman Khan', 'Sneha Ullal'})"
798,0.01,"frozenset({'Salman Khan', 'Sonam Kapoor'})"
799,0.01,"frozenset({'Shahid Kapoor', 'Sanjay Dutt'})"
800,0.01,"frozenset({'Vidya Balan', 'Sanjay Dutt'})"
801,0.01,"frozenset({'Sanjay Kapoor', 'Shroff Jackie'})"
802,0.01,"frozenset({'Sanjay Kapoor', 'Sonia Mann'})"
803,0.01,"frozenset({'Sanjiv Chopra', 'Suhas Sirsat'})"
804,0.01,"frozenset({'Sanjiv Chopra', 'Sukhada Yash'})"
805,0.01,"frozenset({'Sunidhi Chauhan', 'Saptharishi Ghosh'})"
806,0.01,"frozenset({'Shaad Randhawa', 'Shraddha Kapoor'})"
807,0.01,"frozenset({'Vinay Pathak', 'Shah Rukh Khan'})"
808,0.01,"frozenset({'Sharad Kelkar', 'Supriya Pathak'})"
809,0.01,"frozenset({'Sharad S. Kapoor', 'Sonu Nigam'})"
810,0.01,"frozenset({'Sharad S. Kapoor', 'Vijay Raaz'})"
811,0.01,"frozenset({'Sharda', 'Shatrughan Sinha'})"
812,0.01,"frozenset({'Sharda', 'Sudha Chandran'})"
813,0.01,"frozenset({'Sharman Joshi', 'Shillpi Sharma'})"
814,0.01,"frozenset({'Shatrughan Sinha', 'Sudha Chandran'})"
815,0.01,"frozenset({'Sheeba Bhakri', 'Viveka Babajee'})"
816,0.01,"frozenset({'Shroff Jackie', 'Sonia Mann'})"
817,0.01,"frozenset({'Shweta Kumar', 'Urmila Matondkar'})"
818,0.01,"frozenset({'Shweta Menon', 'Suman Ranganathan'})"
819,0.01,"frozenset({'Sonya Jehan', 'Zulfi Sayed'})"
820,0.01,"frozenset({'Sukhada Yash', 'Suhas Sirsat'})"
821,0.01,"frozenset({'Sunny Deol', 'Tabu'})"
822,0.01,"frozenset({'Sunny Deol', 'Yash Pandit'})"
823,0.01,"frozenset({'Sushmita Sen', 'Vivek Oberoi'})"
824,0.01,"frozenset({'Uday Chopra', 'Tanisha'})"
825,0.01,"frozenset({'Tanushree Dutta', 'Tusshar Kapoor'})"
826,0.01,"frozenset({'Vishnu Sharma', 'Tina Rana'})"
827,0.01,"frozenset({'Zulfi Sayed', 'Tinnu Anand'})"
828,0.01,"frozenset({'Uday Chopra', 'Tulip Joshi'})"
829,0.01,"frozenset({'Ajay Chaudhary', 'Aqib Afzaal', 'Aabhas Yadav'})"
830,0.01,"frozenset({'Gayatri Patel Bahl', 'Ajay Chaudhary', 'Aabhas Yadav'})"
831,0.01,"frozenset({'Gayatri Patel Bahl', 'Aqib Afzaal', 'Aabhas Yadav'})"
832,0.01,"frozenset({'Aamir Khan', 'Gracy Singh', 'Paul Blackthorne'})"
833,0.01,"frozenset({'Aamir Khan', 'Gracy Singh', 'Rachel Shelley'})"
834,0.01,"frozenset({'Aamir Khan', 'Kajol', 'Rishi Kapoor'})"
835,0.01,"frozenset({'Aamir Khan', 'Kajol', 'Tabu'})"
836,0.01,"frozenset({'Aamir Khan', 'Rachel Shelley', 'Paul Blackthorne'})"
837,0.01,"frozenset({'Aamir Khan', 'Rishi Kapoor', 'Tabu'})"
838,0.01,"frozenset({'Om Puri', 'Abbas', 'Ashutosh Rana'})"
839,0.01,"frozenset({'Sharbani Mukherji', 'Abbas', 'Ashutosh Rana'})"
840,0.01,"frozenset({'Sharbani Mukherji', 'Om Puri', 'Abbas'})"
841,0.01,"frozenset({'Aishwarya Rai Bachchan', 'Abhishek Bachchan', 'Madhavan'})"
842,0.01,"frozenset({'Aishwarya Rai Bachchan', 'Abhishek Bachchan', 'Mithun Chakraborty'})"
843,0.01,"frozenset({'Akshay Kumar', 'Kader Khan', 'Abhishek Bachchan'})"
844,0.01,"frozenset({'Abhishek Bachchan', 'Karisma Kapoor', 'Akshay Kumar'})"
845,0.01,"frozenset({'Fardeen Khan', 'Abhishek Bachchan', 'Anil Kapoor'})"
846,0.01,"frozenset({'Abhishek Bachchan', 'Waheeda Rehman', 'Anil Kapoor'})"
847,0.01,"frozenset({'Antara Mali', 'Abhishek Bachchan', 'Priya Badlani'})"
848,0.01,"frozenset({'Antara Mali', 'Abhishek Bachchan', 'Ritesh Deshmukh'})"
849,0.01,"frozenset({'Bobby Deol', 'Abhishek Bachchan', 'Lara Dutta'})"
850,0.01,"frozenset({'Bobby Deol', 'Abhishek Bachchan', 'Preity Zinta'})"
851,0.01,"frozenset({'Fardeen Khan', 'Abhishek Bachchan', 'Waheeda Rehman'})"
852,0.01,"frozenset({'Abhishek Bachchan', 'Johnny Lever', 'Hrithik Roshan'})"
